variation_id,run_number,crn_seed,final_status,years_survived,final_population,final_resources,final_health,distance_covered,disease_outbreaks,overcrowding_events,critical_rationing,normal_rationing,min_resources,max_resources,mean_resources,std_resources,total_weight,initial_population,ship_capacity,initial_resources,birth_rate,death_rate,resource_gen_rate,lightspeed_fraction,health_index,diff_initial_population,diff_ship_capacity,diff_initial_resources,diff_birth_rate,diff_death_rate,diff_resource_gen_rate,diff_lightspeed_fraction,diff_health_index
ship_capacity_1060,30,72,Success,720,18,1908.8958888873062,88.2,40161613694976.07,31,2,81,173,1706.73802292536,123941.46472265523,22925.590540756995,28816.319375492596,75925.590540757,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,31,73,Success,720,12,1211.6352780805091,98.0,40161613694976.07,29,4,87,166,602.0536496433019,110394.16479750855,23875.574278723016,29207.05735922586,76875.57427872301,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,32,74,Success,720,1,247.94937807064184,107.80000000000001,40161613694976.07,43,2,102,175,132.86584892119865,83676.47335309918,14898.268606692061,20191.345841794213,67898.26860669206,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,33,75,Success,720,7,688.9870408387276,98.0,40161613694976.07,36,2,91,192,652.3881574914631,103426.27208377513,19537.01711069364,23993.82554972932,72537.01711069365,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,34,76,Success,720,4,504.42371858333945,107.80000000000001,40161613694976.07,37,2,94,160,378.709071747272,106651.09536387672,17229.545292266946,21284.766411873436,70229.54529226695,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,35,77,Success,720,12,1259.8354368795603,107.80000000000001,40161613694976.07,35,2,91,173,828.3221171013827,110149.31811966852,17767.658049722584,20811.75194355582,70767.65804972258,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,36,78,Success,720,15,1820.5616755537872,107.80000000000001,40161613694976.07,35,2,91,147,653.600696552995,107816.57016869058,17095.307124385203,23866.40351691451,70095.3071243852,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,37,79,Failed,662,0,182.1604070837763,100.0,36926372591769.85,48,2,99,153,79.51252161781886,104354.83005340936,17243.012687841707,23367.954587813503,70243.0126878417,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,38,80,Success,720,1,146.93864706026108,107.80000000000001,40161613694976.07,35,2,85,176,141.68701329359186,99085.83157780004,18832.136926048155,23390.779798548287,71832.13692604816,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,39,81,Success,720,1,116.89034835308425,86.24,40161613694976.07,32,2,96,153,116.89034835308425,115304.07142626397,14799.71219282269,23094.467079564427,67799.71219282268,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,40,82,Success,720,16,1538.8596309668983,88.2,40161613694976.07,31,2,86,217,1081.8081335573656,99763.80784921236,16541.481422778434,21918.78170114565,69541.48142277844,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,41,83,Success,720,1,115.09587251041839,107.80000000000001,40161613694976.07,31,2,85,140,104.55596737038304,80706.34997955637,13595.16960483078,19109.971397064226,66595.16960483078,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,42,84,Success,720,14,1664.9072584288201,107.80000000000001,40161613694976.07,35,2,88,197,1098.4071548041024,90272.85792324043,16465.244885787586,20175.618076061983,69465.24488578759,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,43,85,Success,720,3,328.24605613891566,107.80000000000001,40161613694976.07,35,2,93,191,328.24605613891566,120491.86562461482,20814.63086092054,26375.68319540947,73814.63086092054,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,44,86,Success,720,4,394.38964182994187,107.80000000000001,40161613694976.07,34,2,87,192,370.7954652795886,104075.30044635836,21793.287317724633,27581.890226064294,74793.28731772464,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,45,87,Success,720,1,73.76312142505546,75.46,40161613694976.07,36,2,93,146,73.76312142505546,100492.98328178069,18386.136230647237,21852.836611937026,71386.13623064724,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,46,88,Success,720,8,775.8700632047478,107.80000000000001,40161613694976.07,35,2,93,172,699.4859617752222,101547.21694220198,14283.402489647277,17562.42385755328,67283.40248964727,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,47,89,Success,720,6,607.8086383101189,107.80000000000001,40161613694976.07,34,2,83,184,547.4026323478821,106783.14201889065,25161.02935465297,25758.373589330226,78161.02935465297,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,48,90,Success,720,1,252.64128480430608,107.80000000000001,40161613694976.07,37,2,103,172,249.912876708711,92628.46267430572,14811.90069127966,21690.56940470301,67811.90069127966,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,49,91,Success,720,19,1875.3034713207107,88.2,40161613694976.07,36,2,83,182,1154.385887809456,102676.5475978982,23288.112554362597,27683.542136364944,76288.1125543626,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,50,92,Success,720,3,352.70605009807224,107.80000000000001,40161613694976.07,40,2,83,183,333.36053897428053,88924.7226269336,15410.340724420934,21329.629733923248,68410.34072442094,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,51,93,Success,720,13,1234.4269400184617,107.80000000000001,40161613694976.07,47,2,93,181,828.6097502284481,94609.35183089366,16753.463583462544,22693.78859947401,69753.46358346255,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,52,94,Success,720,10,992.611502757383,88.2,40161613694976.07,30,2,92,164,517.5700565700347,100982.91895767358,15718.562261703986,21613.385272273827,68718.56226170399,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,53,95,Failed,667,0,169.93611677930426,100.0,37205272686873.836,42,2,84,130,65.48077548320336,95221.63546570294,15412.71315331792,21573.0912582269,68412.71315331792,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,54,96,Success,720,8,624.6586889040975,70.56,40161613694976.07,42,2,100,143,624.6586889040975,116634.7857266228,20612.78660875174,26008.954329413205,73612.78660875175,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,55,97,Failed,672,0,187.4402611087613,100.0,37484172781977.82,28,2,81,108,86.34682080290976,108859.08533446779,15124.458683021687,23485.420552370888,68124.45868302169,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,56,98,Success,720,5,574.7901052556738,107.80000000000001,40161613694976.07,35,2,103,183,506.1062730973463,101441.28921209785,13439.910230565716,20685.778505366292,66439.91023056571,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,57,99,Failed,699,0,177.00418454997975,100.0,38990233295539.336,31,2,79,170,77.35263504277863,101437.26085212665,18388.57542281784,22726.566599982336,71388.57542281784,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,58,100,Success,720,8,714.0563330766114,88.2,40161613694976.07,30,2,88,183,532.4342580156522,87440.37774503688,14848.40452438076,19608.644260262277,67848.40452438076,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,59,101,Success,720,10,918.189963017823,107.80000000000001,40161613694976.07,38,2,88,185,918.189963017823,79489.44756304305,17935.867847249392,21063.957279643128,70935.86784724939,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,60,102,Success,720,2,224.7814802083334,107.80000000000001,40161613694976.07,35,2,96,159,224.7814802083334,98314.3216607978,17175.294238288356,21978.72897772032,70175.29423828836,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,61,103,Failed,673,0,152.74707437191768,100.0,37539952800998.62,40,2,96,154,54.498749101789656,92120.25326150782,14423.412275320958,17349.075967233908,67423.41227532095,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,62,104,Success,720,1,266.5388192251521,107.80000000000001,40161613694976.07,37,2,100,177,157.81328505125143,108936.99583808641,15245.513077371055,22733.52548698714,68245.51307737106,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,63,105,Success,720,21,2053.4472281052153,98.0,40161613694976.07,31,2,86,182,1515.2063416449878,105548.79825206831,26136.70069824235,22518.253454082424,79136.70069824235,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,64,106,Success,720,16,1763.080566738006,107.80000000000001,40161613694976.07,32,2,98,176,1064.562071990566,101720.5750684086,27686.764376803207,28822.121165627927,80686.76437680321,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,65,107,Success,720,12,1292.6165056801324,107.80000000000001,40161613694976.07,36,2,94,177,856.0602351859116,106028.16917796913,15677.372489614989,23086.26492861885,68677.372489615,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,66,108,Success,720,14,1729.7121485293765,98.0,40161613694976.07,34,2,93,187,638.1676699662271,99591.22038419114,13571.41045934686,20576.05278607463,66571.41045934687,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,67,109,Success,720,4,400.80069789718164,107.80000000000001,40161613694976.07,34,2,96,179,219.69571513035095,108825.66806817366,19028.625935209973,27363.849965576876,72028.62593520997,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,68,110,Failed,678,0,165.75891694530867,100.0,37818852896102.6,47,2,97,148,84.2047264043006,94541.52490460995,14819.331543770988,20049.30724974167,67819.33154377098,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,69,111,Success,720,10,1121.556297195091,107.80000000000001,40161613694976.07,43,2,88,169,775.4412520582516,85139.35620060394,18160.24299130181,20664.862877110696,71160.24299130181,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,70,112,Success,720,5,465.98246431650244,107.80000000000001,40161613694976.07,45,2,92,190,444.48729174525397,97622.05585980357,12930.80782165216,19822.883738619978,65930.80782165215,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,71,113,Success,720,19,1779.089436606695,88.2,40161613694976.07,40,2,93,191,1185.6229738062552,99504.3845986274,14081.003966990136,21815.567233376358,67081.00396699013,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,72,114,Success,720,10,831.4344296255533,88.2,40161613694976.07,37,2,92,184,789.5163554444946,114069.32355517011,23632.93272216802,27442.1946709766,76632.93272216801,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,73,115,Success,720,1,148.57724360615316,107.80000000000001,40161613694976.07,42,2,100,169,148.57724360615316,88591.5852214924,16366.976481425776,21165.838625110315,69366.97648142578,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,74,116,Success,720,23,2468.6208384840756,107.80000000000001,40161613694976.07,32,2,81,199,1412.270863463431,87361.9639919076,19945.658577617236,15831.935753762189,72945.65857761723,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,75,117,Success,720,2,270.67026571370417,107.80000000000001,40161613694976.07,38,2,98,169,248.15458096720036,89688.25962325276,12928.482637769164,19111.59155024404,65928.48263776916,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,76,118,Success,720,12,1683.8325813688296,107.80000000000001,40161613694976.07,40,2,96,197,732.5023924163866,82793.2625111881,16705.51784004385,22194.760925172166,69705.51784004385,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,77,119,Success,720,3,343.884681662954,107.80000000000001,40161613694976.07,30,2,95,197,331.3609543109944,98287.30645321507,17804.41556082335,21723.470003047863,70804.41556082334,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,78,120,Success,720,10,1283.857450385911,107.80000000000001,40161613694976.07,40,2,96,192,587.7137212233222,96592.1654571777,19054.177601206437,23195.22211083074,72054.17760120644,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,79,121,Success,720,6,727.132446498974,107.80000000000001,40161613694976.07,34,2,96,188,612.1819752470988,88198.88323277938,13303.98494740686,17874.500809336634,66303.98494740686,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,80,122,Success,720,4,304.792670537071,107.80000000000001,40161613694976.07,43,2,102,149,304.792670537071,88786.00115719071,12705.670014325597,17808.58023827612,65705.6700143256,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,81,123,Success,720,5,526.186026091462,107.80000000000001,40161613694976.07,29,2,91,196,417.4093291022793,91501.59451948645,15050.921741226888,18143.590202178162,68050.92174122689,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,82,124,Success,720,11,1336.541941096575,107.80000000000001,40161613694976.07,39,2,92,174,987.8026690761512,87523.00357025825,19977.920975469497,21440.662196088208,72977.92097546949,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,83,125,Success,720,11,1174.0822161047415,88.2,40161613694976.07,31,2,85,178,765.4155390828353,111350.05309682147,22847.402327435535,27331.340536295767,75847.40232743553,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,84,126,Success,720,6,531.9317049709525,64.67999999999999,40161613694976.07,39,2,93,190,531.9317049709525,104494.1614737976,14832.06242266304,21400.315651760957,67832.06242266305,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,85,127,Success,720,19,2015.0567502105991,107.80000000000001,40161613694976.07,30,2,86,211,1730.2822847257185,89821.64727741721,18373.026831201663,20334.498937096127,71373.02683120166,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,86,128,Success,720,1,132.32764959178596,107.80000000000001,40161613694976.07,36,2,103,184,132.32764959178596,93648.54575312191,11551.326581342099,16078.517099162922,64551.3265813421,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,87,129,Success,720,15,1204.1786422784808,64.67999999999999,40161613694976.07,43,2,92,188,886.2504822371875,102732.62396055303,18789.98992679454,23674.828934440102,71789.98992679454,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,88,130,Success,720,7,601.2996387350386,79.38,40161613694976.07,36,2,84,170,601.2996387350386,97733.75498101435,18968.235252960887,23881.760255917918,71968.23525296089,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,89,131,Success,720,2,299.25879257961526,107.80000000000001,40161613694976.07,34,4,90,169,254.9310687274576,107370.11552773722,17400.420157377746,24991.648597737956,70400.42015737775,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,90,132,Success,720,8,605.6202553611135,75.46,40161613694976.07,36,2,89,182,605.6202553611135,108020.29691385385,17719.05710011019,24225.754051151565,70719.05710011019,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,91,133,Success,720,15,1765.52886755914,107.80000000000001,40161613694976.07,35,2,95,184,1208.565421207874,113090.40577416209,21281.91281693511,23696.681793068605,74281.9128169351,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,92,134,Success,720,2,383.40468830632506,107.80000000000001,40161613694976.07,47,2,105,170,243.2739588269573,96921.15100232582,15779.272670925213,22571.659066904293,68779.27267092522,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,93,135,Success,720,11,1250.0225985926913,107.80000000000001,40161613694976.07,31,2,86,154,899.0220484344654,98942.65387644502,19959.47596342202,23958.722550440198,72959.47596342202,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,94,136,Success,720,9,595.1837977677146,97.02000000000001,40161613694976.07,28,2,89,192,581.991827942215,100327.52594459972,20929.255109854446,22757.440611661757,73929.25510985445,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,95,137,Success,720,14,1505.1175998460285,98.0,40161613694976.07,31,2,91,171,989.6886680086407,90879.02549633186,17659.268280124772,20780.29936465356,70659.26828012477,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,96,138,Success,720,18,1595.506486718813,107.80000000000001,40161613694976.07,31,2,87,157,1146.9537590649916,109651.89334248967,20298.151763738373,22188.585940496643,73298.15176373837,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,97,139,Success,720,18,2071.3011129969827,107.80000000000001,40161613694976.07,28,2,84,181,1478.5892131876324,96829.76333914418,17007.044064027265,19554.815371886252,70007.04406402726,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,98,140,Success,720,1,167.07285798471898,107.80000000000001,40161613694976.07,33,2,90,180,159.80244734639075,92800.67398236334,20704.507001038994,23786.624761336116,73704.50700103899,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
ship_capacity_1060,99,141,Success,720,13,1231.32223678712,107.80000000000001,40161613694976.07,39,2,85,193,1011.8544023946538,96055.52252990854,26343.27849524635,25051.137825027196,79343.27849524636,1000,1060,100000,9.4,3.7,102.0,0.0059,100,0,10,0,0.0,0.0,0.0,0.0,0
initial_resources_98000,0,42,Success,720,18,1811.8162666506598,88.2,40161613694976.07,48,2,91,182,1274.3130002973503,101964.30653068409,17931.69860901104,20312.506470772474,70431.69860901104,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,1,43,Failed,574,0,186.13622498627723,100.0,32017730917939.504,28,2,84,121,77.16169778997391,95279.83625285674,15525.004032323199,20052.21717600941,68025.0040323232,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,2,44,Failed,688,0,126.19829390690298,100.0,38376653086310.57,39,2,84,149,81.61926248305075,92445.86496200487,17978.286246545365,23347.196036743622,70478.28624654537,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,3,45,Success,720,7,989.189069214955,107.80000000000001,40161613694976.07,42,2,91,159,694.7764987697191,84794.31214547253,20330.21298242447,20690.36155305371,72830.21298242448,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,4,46,Success,720,13,1182.033353178011,107.80000000000001,40161613694976.07,48,2,93,184,697.4090571498461,94719.78741840424,17167.10879448096,21892.324411395108,69667.10879448096,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,5,47,Success,720,19,1839.5395374930413,88.2,40161613694976.07,34,2,80,161,1346.2136920224807,89785.26378429812,20340.168185811457,20969.419171756803,72840.16818581146,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,6,48,Failed,696,0,176.73733299800898,100.0,38822893238476.945,48,2,89,141,89.2383993386663,98251.58019744477,13801.352697420713,20523.872967314837,66301.35269742072,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
initial_resources_98000,7,49,Success,720,4,513.3187749494325,107.80000000000001,40161613694976.07,44,2,108,163,307.0092373965349,107493.23978300806,16474.198843753213,24959.912180934352,68974.19884375321,1000,1050,98000,9.4,3.7,102.0,0.0059,100,0,0,-2000,0.0,0.0,0.0,0.0,0
