ship_capacity,initial_resources,resource_gen_rate,weight_mean,weight_std,success_rate,avg_resources_mean,avg_resources_std,final_pop_mean,final_pop_std,efficiency_ratio
1250,110000,95.0,77561.72,1835.21,0.0,15061.72,1835.21,0.0,0.0,0.0
1250,110000,96.0,77696.17,1887.56,0.0,15196.17,1887.56,0.0,0.0,0.0
1250,110000,97.0,78048.36,2134.33,0.0,15548.36,2134.33,0.0,0.0,0.0
1250,110000,98.0,78332.17,2181.08,0.0,15832.17,2181.08,0.0,0.0,0.0
1250,110000,99.0,78607.53,2379.74,0.0,16107.53,2379.74,0.0,0.0,0.0
1250,110000,100.0,78676.04,2621.61,1.0,16176.04,2621.61,0.05,0.5,1.2710349936270306e-05
1250,110000,101.0,79557.73,2918.74,35.0,17057.73,2918.74,1.31,2.81,0.0004399321096768347
1250,110000,102.0,83438.97,4147.56,90.0,20938.97,4147.56,8.71,7.47,0.0010786326820669046
1250,110000,103.0,92851.7,7762.51,100.0,30351.7,7762.51,35.02,26.64,0.0010769862048837016
1250,110000,104.0,109502.03,12135.39,100.0,47002.03,12135.39,135.72,103.19,0.0009132250790236492
1250,110000,105.0,138008.47,15029.5,100.0,75508.47,15029.5,438.84,225.02,0.0007245932079386142
1250,115000,95.0,77717.43,1926.85,0.0,15217.43,1926.85,0.0,0.0,0.0
1250,115000,96.0,77825.94,1884.21,0.0,15325.94,1884.21,0.0,0.0,0.0
1250,115000,97.0,78344.75,2152.25,0.0,15844.75,2152.25,0.0,0.0,0.0
1250,115000,98.0,78500.07,2216.99,0.0,16000.07,2216.99,0.0,0.0,0.0
1250,115000,99.0,78781.38,2347.26,0.0,16281.38,2347.26,0.0,0.0,0.0
1250,115000,100.0,78963.14,2675.73,1.0,16463.14,2675.73,0.05,0.5,1.2664136709862348e-05
1250,115000,101.0,79744.75,2795.72,33.0,17244.75,2795.72,1.29,2.85,0.0004138203455399885
1250,115000,102.0,83686.61,4152.8,89.0,21186.61,4152.8,8.92,8.02,0.0010634915191331086
1250,115000,103.0,92934.67,7486.57,100.0,30434.67,7486.57,35.65,26.29,0.0010760246956275845
1250,115000,104.0,110033.89,11972.66,100.0,47533.89,11972.66,137.73,99.65,0.0009088109127106203
1250,115000,105.0,138592.69,15399.99,100.0,76092.69,15399.99,451.04,233.17,0.000721538776684398
1250,120000,95.0,77867.94,1951.65,0.0,15367.94,1951.65,0.0,0.0,0.0
1250,120000,96.0,78145.51,1867.33,0.0,15645.51,1867.33,0.0,0.0,0.0
1250,120000,97.0,78550.6,2187.93,0.0,16050.6,2187.93,0.0,0.0,0.0
1250,120000,98.0,78766.4,2194.04,0.0,16266.4,2194.04,0.0,0.0,0.0
1250,120000,99.0,79003.88,2309.59,0.0,16503.88,2309.59,0.0,0.0,0.0
1250,120000,100.0,79121.28,2617.01,1.0,16621.28,2617.01,0.05,0.5,1.2638824852176305e-05
1250,120000,101.0,79848.91,2781.59,35.0,17348.91,2781.59,1.29,2.82,0.000438327836910986
1250,120000,102.0,83752.73,4107.21,89.0,21252.73,4107.21,8.9,7.98,0.0010626519278834254
1250,120000,103.0,93172.59,7510.41,100.0,30672.59,7510.41,35.53,27.06,0.0010732770227810562
1250,120000,104.0,110261.23,12217.43,100.0,47761.23,12217.43,138.94,100.25,0.0009069370983799111
1250,120000,105.0,138294.29,15676.08,100.0,75794.29,15676.08,446.91,231.99,0.0007230956534792579
1250,125000,95.0,78175.15,1900.19,0.0,15675.15,1900.19,0.0,0.0,0.0
1250,125000,96.0,78258.03,1833.13,0.0,15758.03,1833.13,0.0,0.0,0.0
1250,125000,97.0,78726.79,2191.29,0.0,16226.79,2191.29,0.0,0.0,0.0
1250,125000,98.0,78971.06,2187.99,0.0,16471.06,2187.99,0.0,0.0,0.0
1250,125000,99.0,79222.63,2377.34,0.0,16722.63,2377.34,0.0,0.0,0.0
1250,125000,100.0,79216.9,2590.82,1.0,16716.9,2590.82,0.05,0.5,1.2623568960663698e-05
1250,125000,101.0,80068.05,2831.32,38.0,17568.05,2831.32,1.27,2.71,0.0004745962965252682
1250,125000,102.0,84085.3,4200.2,89.0,21585.3,4200.2,9.14,7.8,0.001058448979786003
1250,125000,103.0,93376.16,7500.21,100.0,30876.16,7500.21,36.03,27.05,0.001070937164261199
1250,125000,104.0,110368.84,12203.64,100.0,47868.84,12203.64,137.82,100.39,0.0009060528315781882
1250,125000,105.0,138797.42,15823.92,100.0,76297.42,15823.92,450.82,235.58,0.000720474487205886
1250,130000,95.0,78326.63,1882.06,0.0,15826.63,1882.06,0.0,0.0,0.0
1250,130000,96.0,78459.37,1922.31,0.0,15959.37,1922.31,0.0,0.0,0.0
1250,130000,97.0,78888.45,2230.5,0.0,16388.45,2230.5,0.0,0.0,0.0
1250,130000,98.0,79074.38,2149.78,0.0,16574.38,2149.78,0.0,0.0,0.0
1250,130000,99.0,79455.96,2515.76,0.0,16955.96,2515.76,0.0,0.0,0.0
1250,130000,100.0,79477.46,2605.9,1.0,16977.46,2605.9,0.05,0.5,1.2582183678240345e-05
1250,130000,101.0,80200.87,2756.02,37.0,17700.87,2756.02,1.24,2.6,0.0004613416288376922
1250,130000,102.0,84323.01,4406.08,88.0,21823.01,4406.08,9.46,8.39,0.001043606009794954
1250,130000,103.0,93615.49,7446.78,100.0,31115.49,7446.78,35.87,26.67,0.0010681992905233952
1250,130000,104.0,110567.51,12145.39,100.0,48067.51,12145.39,140.28,105.4,0.0009044248170190321
1250,130000,105.0,138654.67,15568.86,100.0,76154.67,15568.86,448.88,238.48,0.0007212162417609158
